% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.9,2169
84,200,26.2,4792
73,300,32.8,8068
65,400,25.4,10609
59,500,18.2,12427
51,600,24.3,14861
42,700,26.4,17500
18,800,74.6,24961
2,900,87.1,33669
2,1000,80.4,41709
2,1100,152.7,56978
2,1200,124.9,69471
2,1300,127.7,82238
2,1400,121.0,94338
2,1500,143.9,108725
2,1600,189.9,127717
2,1700,156.5,143366
2,1800,179.5,161313
2,1900,196.0,180914
2,2000,197.9,200708
2,2100,167.7,217478
2,2200,127.0,230176
2,2300,158.5,246030
2,2400,170.7,263096
2,2500,159.3,279022
2,2600,171.1,296132
